ADOKMEFYNSGLHJUHJBZPB;VYRQQUZKICUMGDMBBOXLSNHOEAHETPLLQOW;2011;306
ADSJJZGEZXASYLKDJZZOFQADKVJWHAWHXVRW;PMPBXJUHHXSKOCBIPJUOVDUPXRGWBBWQA;1987;512
ADSQWNPCCPIRZFSLDRZAGNCBWHWECNPBQFCINLOUWYXAFLMUHY;MFJYFRILKWWJA;1974;342
ADTYJSHAWEUBKFFSRZTYRGJ;XYBFDAZFLP;2002;173
ADUOFIHBAIJFKSCJCSAPZFASPZQBUQMPVWALRZLFTGXY;DDPYSIGD;1995;498
AEEUARAGRUVHWR;JEVJLKRWOHTFPZ;1991;42
AEGTPXGYKLESDQSPICGMHMOCAFYIQVTISPASOEGSHNORUH;FXIFEIJZDXFWCBCDABQ;2002;238
AEHERXIJYZVRKKCJZUIMVEXXWCAAYBHMMLNXRODY;RBMOI;1996;7
AEHHPNXKTR;CMSCZZBINHUTJLVTQAFRKEZVSOJOCWTCJUNEBTVCVYW;2013;239
AEKTWHHURKJUGCRXPSJUFOCRSWXCQXKLFLBZK;FAZHSQIECTXYHSSTHOYIYRAHVGWGV;1997;885
AERAWJWECTNFDEZEI;WRXTUZZOUXEXSUYKIQPPO;1991;195
AERCNAHKSFPEQBDVHUIZJC;HQACMZPLYHRZNBOADEUTSCYXHRPGY;1972;699
AERHMMMNIRNC;GMLNLU;2000;233
AEWVBZQZSYEGWAT;BVKNKCLZKZILQVSONSBZGLREMBR;2014;428
AEWWXMQGWQQBGQLUODIXKFVXRGLKSABKJGPJRFI;IAIFMMXBQSRBZJEQYDOCHVKWYEVSLZCDUBKCZD;1999;612
AFALPVSCSPBQIDLB;VFTQMYYQHFRKHVQJZTZJMUZFL;1996;772
AFAQAKAVMCQXQEDNWXLBAPWSYAFKEYIPGOCX;VWXKMOFGDVICEDFOTWFSMXLWLHDNRRCCH;1985;315
AFIGKXHTUERPDWDFYVLSTGV;JTBNHUH;2007;30
AFLLGLKYP;DYZIOGZDGANZDRTLAXABJJRUWI;1999;989
AFMXAJWRLNIWICVWU;SWIBOCYRHBLVNPGIFRNVSGIYNCSCGIVLITFPQMSSWTPQ;1988;570
AFPIVXWGUTQNFSJEXJMQIZYCMRGDGMAQ;UHUXOTNHDQQJE;2010;705
AFSZBZMCLRAKBMOMHUGXXOUJHOTWXDRPMDWNSKUYDCVHA;DLCBUBIYMMJTFUBJDMKIIEPPMEFLBXGCPPVBFZ;2015;978
AFTHUUYFIDCF;KWRJEXXLCPVTZXVNYIFMIDLVCDNKBKXLVFDOTFHDTEY;1988;676
AFZLAGKFAFERJVMQEFEKPLQWFQEVZGFOVXEKKSFGZH;WHHAYYQOLTFSWCRIRDELMUXCUOXBKWOIMQALRUBDOOYBNNYX;1983;704
AGAEUDYQENDPYZWEVDUIVQNRYHYMDC;JDNWYTXEFVGNPS;1997;546
AGBWSYRLLYVN;MCFXIYJU;1973;681
AGFNTBWORAKWZCY;CSRVKRQPLIVRIWAOSTVLSQPVCMMEJGNENCPCUEA;2004;740
AGGASLBUDFTXV;FXKRNIQXKXENMMUVWCNUITUIEHMTZ;2005;778
AGIRMAYSDIWEJZRBUUGMDOELPIXHUPYMQ;NZVXBSCBTYEAPNAF;1995;929
AGJJDMDDPDHBFHPRCJUPLBONUDVDWPPO;PWRQZNMCHHMWZCTJKNNCFEQRAKVQHYR;1971;86
AGMUTRUMGQPQSRBIYMJS;QQXYYRYTSCAKEYSKDESM;2007;114
AGOCWU;KXYBAFRMJHXDPRORTJTRUPOVZTAOV;2015;154
AGQNVLNWNUPGDMHTNETLXOEAHSNTYEU;PMLICXIKTHDWFGYPPFOVOGYVSKARFCUBESIWOGBXQ;1970;745
AGRSZGANANOPISDAD;FBFCYVCHUIQJUQSFLYLKUFIIJW;2015;917
AGXHFZFKBORNKFTTS;DMCPFNWBUDTZDMXWFYMTPMIKFYUYHPMBLTISCIQFPNGNQ;1997;306
AHNN;HAGNELCBINFKSKUVQO;2003;173
AHR;BYUWGYFVSPHYOLKUMKHUGEFSFBHVGD;1977;343
AHRKPNUSDLL;SMXPHUDMROWUOLXUZNYDQBNMBYJUGFBVETTPQKNIUUFQ;2004;150
AIBLGJOGPXHQRZFULLDSHQGJINWBYESGCMZMOHL;WDKUTZESETIAZRGVTHOFCQD;2002;985
AIDRXOYSRKOWLZKOTQBWAVEPB;HIBCCJTQALUOGWIDROMLBMFZIDVIPTLBUGPOJIZWUHCFFBVLQ;2005;989
AIEUTJHPXHFHUQXRULJTWYKQYZLZ;JIQVRTSWSIU;1999;858
AIHLRCVJKSOQIHRUELVMOLLVQBQJPWUB;LWSJERWFPVFUMAPRXLBSGMRYAZAEMUZX;1998;70
AIIFBUBJLZCBYZDEVMIFTHZQSLUVWASNEC;ZIUKCJNNMRSQKTYBFJCTPTSQEOOMKGOAGRULNTXNSFNEJGXITA;1999;454
AIJKQOHVQOPXGQQNCUVGGVEAINVILNYMJILAMPQGBBC;IQRNSHHZBUQJQZF;1984;598
AIKFTDESBTPLGYB;SPECIDOVZBTBFSHHZREBYYSVNMOITMSDLDZQTCEXPUPXLSPHB;1992;899
AIMHKEMZYNMVKZSUJMNZBVZYZMHXPLXAWHDDSODNNSAQYF;OWKAVXFBEKTCYBZYLGXNNWYOFUAWGHAVGSZUQFJFIHDXLBK;1982;54
AIOXJODSZWJ;UOS;1976;710
AIPBHYWTLGURYHZWTXXUKRUIHHO;CFPWHMCFPPMXAABLATWOXZJINKGUHGDAYSIVLVT;2005;104
AIUZIVTKBTYYPHLLYGG;QGGYMKU;1990;438
AIVXSZOTBEFBFBQOSPMWHTRGAVGJBMQTSLUZRIMSCSNMIUEZH;AHZQMRXBQGFNUFLRHFI;1993;374
AIWZMCVQUVGPIREYFHYYERDRJANZGBKKRGILAHEKAWVZTQIFJ;CTCUEFVRHGUCV;2017;813
AJAMIIJGHUZKTXPWUUBWNDUYCUWPWBKCFUUGRCDGANLPEG;MERYBLWURJBNZSYHJAQNUJSDDUJAFZCFPKK;2013;209
AJCVRVPBLGPYDVAGRQCHWZMRTKCSGJMVUIJJLNAWKP;YZAAWSMHHSOOIGJNMYEAEHWAQHUUUWDEXORBDMW;2019;411
AJIKCYHJSUMXQOXPFGLWXHQCTYIXPYYHHADGLDVRILUNTLT;DSPFTGIVCFRMDWFLLJMHPWIA;2015;549
AJRILQHNPQETL;SXPRTCCFAWWGIYPJDOLKCGPNVIWD;2012;505
AJZBXRKMXP;LRDWENG;1992;302
AKAHNITSLLBPOJHFEXGAMNVO;RYFOQREHEGDITUEKTUPTULQEFAVZ;1995;392
AKEZBMTMZCINFDMJWRIOIUPIVXLNWLLCOUNOQWOTSABPJDQIX;NFOZCYEOYDNYLWNJBXKBYQYWYLRYBQADLVLWYOOCXJKZLXDL;1972;47
AKFUENNTWSNYRQCPFHGWORTYJPASJFASXGNCAHAK;R;1973;874
AKGDKMBTEVMEMQETOPZVTHADUWWNVJBCBMSDKJPTEESNDSYR;DRNHKDXJFMHGLZSEEMOINPHQCNCYVTBSKLREJXYUAEZFEVQXP;2004;478
AKHDOQBOGBDYDOWNGNZHTYVTEPLWNKLQBAQD;QNQZNFHEQMOALMCSOLNIMQWPMW;2008;637
AKOZJEFYFWIRUB;CFJHQFRUWFTMSBFXDAWJFNAJNYMJCFLXGAJACAZHSSWWJALTM;2005;627
AKULIJESKTCXZSIZEBZNOXFPEDHAKLQTGYLHUJO;VYWKONBZTKVZHPFOEHA;1984;383
AKVIGWYJZCMDPBEHC;VGHZCMXMWMBXQRUXTI;2000;374
AKVYLDPPTEOXJCOUKEA;CPBBZNBPQZHATLKJJNYOXDRFXHK;2009;490
AKZTHK;BKLVZRFSOA;1978;852
ALACOKNNWHMXGQHKQZDNWJAWDQPSGXTVIV;HJDNWIUWEMQBFXXIUNUGNDBZSFFKTGPYLVOLOKZJHTRHM;2008;389
ALFOWFYRTMNWHFNPGXCECRFQUYOGWVGVRFGINXIHUF;TUNXGKJBAOVGQAOAUWFOKSNSZAEEVFFUVYW;2003;984
ALFSEOELIQV;YKYAVZMPLFTDREMCYBYKSASAYTWBVHGSHCLZBJ;1985;367
ALGVRAIAPTTBJMJGMSSBAFBKREDJ;IOPNTNMBTILOGELJNUESVWMHQWRXCXUKTRCBLMZRSZTWX;2008;515
ALHVBVUMIAXBCDTERAFP;UWJW;2003;256
ALPL;EMJHZHKMSTSDEHEWZDQDSHTKXAUZHI;2008;764
ALQFBBBQNSZJLPSDAHGGY;QJMAORQDVFKYIQOEBOSWTBBHBXPKCTQWGNKR;1990;627
ALQZWOBOC;DJORQXOY;1997;399
ALUELBWKIRYYCFARAND;FUGVLDZZWZOBVKUVVERXR;1996;522
AMBCQHMVJPLUEFUBYQEKAPGYHDCXNWOLHSPP;KTETLOYFGKYKLTC;2011;194
AMFAHLXUWKFMZMCUNWMSRKYFQMRHO;AMARVSPKHHXWZADFYUUSDAWBN;2015;793
AMJARHSKQQHKTDOPFQEDYPVYTU;OZDPBEJXKISWPASYJSMKJMYAQHZGHZQPHQDNTDFIBYFSZMIF;2002;207
AMLPNHWATMXQVVKSQZHGFJLMLKBGCUSJRJFJSREKAPVLVZB;KAWPIHHNVHGWDSQIKFLUOUDFN;2015;657
AMT;HDTFNLRILSOSZMSORTUXJTNUXAYZW;1973;84
AMTAFQHDRBVJKPGFVPFEPYHZYRGOBUFSUBQLQDKK;OKIDJLAIUFDPSLMBJONURJBJM;1998;369
AMUVBTOSKBNUGRYKQIQWUKCOADHTHHXZVYRRNUNVQRTYV;OW;1993;193
AMYYUCEFQIKKNYJJDCTBHZPEDCXLPTTEZEJRNDTEZLSHJYIA;WRZLRJZZTPURMLLNVPMRGVMWITGUSHLLOKQVXTPXBHGJBN;1988;144
AMZCGEPJQIKZZOLAJH;QJBGHGJANRBEYRUQKKWFFZACFECL;1989;87
ANFRRLLQDBOZLCZOBIWGUVGRVD;BIVNAOJLMGWULZVCRRAKFXTHMRQUNSRYVVYQDZHB;1979;362
ANGTHWSBYNMOVGUZIGBPASZTVKBMXLFYT;UONSGWZKWPTAWPVOVMPRDBSLSDCG;2015;32
ANNGWZGSQMTSRKVMNRPUGKVVTDWDEYZTUXHJKEQOELHU;PKTNYRSOHRLNOPKWGRIOWVICKLCDZVBX;2000;158
ANPYWMHWIV;GRYKFQGPTWKVBJZXPWOSXCHOBNBNEDNAUOXILOCRYHRMSX;1975;573
ANPZIZXHZODURQEQHZSHQPYWESGITMJKQTHATTAXMLSKFZBTEP;XDOWNRJD;1995;255
ANQVYKPODHBVQNHRHTKBJKTMDNYZUBX;TNQPEQKCSBALGDZURWHBOWLMYUXE;2000;370
ANRKNQ;BLDOWKGVXLQIDHKX;1989;758
ANTTKSXGTFKPWWCSFXCR;AQZJHLJGFIAGHUGHK;2017;956
ANVJMVGDPWIDOYPDCKXWHJZIBFWWQUEMQQK;MUBNLVOXWEEITMMYCMVMQMLBRJHOYWMSBTDJXCCKEYNQWQ;1993;457
ANZORKLRSMADHGTTHZSNMIAF;TFITBVKBHUETGPFLAJROAHXWUKDWGYPMKOBEVEZONLDUZHS;1981;166
ANZWLMJDYHTCWIRUSKRKDUUNLVPPPRSWLYVGEYAVBCNBQLEV;NXZPRKMAAHCPLSVEYNPFQKHQMZOQJWJDVCHTKOOZNHUUQ;1986;902
AOANSHDOVMIACVCHSGMZIODKMAGFBHDCSLZCWGLMDYJ;ZQTCKQLKBLPZLTZRDVKQPJYJHSTFYOXWWL;1989;75
AOE;XAHBKFHWGXHKAHTJYVWHMWEGBH;2019;603
AOFEDY;ORPCJPBPUUG;2005;380
AOGBLOHDTIXZSWZOEKGJCSCXDURHSJHLIUI;IFHBXWKYNHMFNAZLANJYQPBIOTOVYPRKNHZLLXKD;1994;207
AOKGUTMBFTNOJODKZGXMTGYYMZ;ZIHBCGOWSNUSWP;2002;179
AOUKNYVVNWYBJMCNANGCBGUGWEWOSMDCUTCSNKMBZTIMLKIQP;ZJDIWSDJXR;1999;468
AOUUXGLZVEPOIQTJF;KEZYQZIMMNELRGJUPEUCHAFCJQLFTWRVTH;1988;45
AOWCOQMELBSOHSGHUGZBYLT;FWWSJOHXBUEQUQINYNFWDZQNTBYYEDIVHPMXE;1977;795
APFJNALRAMTFNXXE;OUDARABQJTQJKNXGEGEQXJFSXRETHJKCWIGCDSJRCKZGA;1990;232
APNLOXGNHSAGFGZXLZENXGLXKZBXBXJSWHQHEGRFGKVERCYI;IHOESCPHIUPBUBXFZWYLLMMNIS;1977;829
APPEODOTOSV;OKOZZTFGKAJNZCNGBGKPOMHEDPGMJGRNLYTXZ;1997;348
APTK;ZSPLEDWWBRJUTOAUXBRSBZYCLDQP;2004;376
AQMAKREEQBZOMAUWRHDNCMJKQYPQMLWFCERGKCHZJ;FKZCGOUNGBKOHBBSYDVKPTMCGBNXIYKXY;1979;105
AQOXZZVZJAFCYOZ;LOZWARCUFQRZLDSRZGDJJWTSKLAPUSMDENXQYUQECMBLE;1995;538
AQQFNKOLHJOPIVKLA;EDFTLOIKLIOWWKNHJFHABDCBTSGRCHMYGNXWTCWNB;2013;787
AQQLMCTKIQYJRJQCBCKPNMEZWQHXAULSLYPSCFULROSRKQY;B;1982;76
AQRFVIQKATSIRTGJQJFXDQEPDQAVRUZFXTHVNUYMAWNV;VQNJXA;1995;862
AQSWMNEZBJZZMDJSFYDALENOOGVRMXLHHAXCBVSPQKXTD;ANRLENEASBIRXNQFJJWWYMK;1980;198
AQTEAAPWNOYHGFKFWWTEPNCZCOHKTBHO;QWJNVJQEGRKAPOBVBWPWLXBRHFDGQERQQXQU;2009;357
AQTJNAKFVAFSUTSHGLAYEMJMSHYRRS;SRIOISFSNVVEPHMNYOLOMAZYDUMWWRCEAJXOKBGN;1991;751
AQTZLOGT;SOYOCHYZDTSNSLSRENNRSEGJMWEF;2004;441
AQUTPHQABDOKKARBCWPDRLYBFM;AMQHSNURATELCDKN;1986;147
ARPHZKFUIYYAE;YVCCZSKWWUOXJMQBESKHSUBXOSUVZNVF;1978;564
ARUQVTROJJRYQFJIWEBKCOKAGOXULAYOGL;VXUKLJPLLSKSUPAVIXRLFNYLVYA;1981;359
ARVRKWLKEE;QXUIBJDVVKKYNXJXHBWDWBTUVQCSJASZUJJNOVZJMN;1978;871
ASFCBNYVGSSWWJASSYQRZQUTWMFVTXBMZSXSYWIB;EMAQPMCOVQJPYHMHZSRKLQSTGSKWBMUDEVYAJ;2008;57
ASFDI;ROOKFONV;1982;886
ASHRUEEIUEZBFJHZHFIZQLJJSJLCNMCYPEKU;RAGSVQPNNBBVHSIEMAPFOSVLIMDGSRJDSGZFUPPNLVJ;2017;769
ASODZPKGBXOPMIHIZNJYRACAFBNCOESRFVZQGKUSOVCMFJALDG;KDYZOIIPRKPPGWSW;2007;896
ASORVVKGHBKIQTYAVHXDKFLIVPK;VSNMWDLAMSVIJSMUXPXVTQGXS;1971;634
ASRKQCUCFWPWUXGBHXKAAQBZIACXLEAQSDMEQCFSPABGVAXO;TMESSZNOTFRCKEEMSLGQBOUHLGQBCJSIIOLLWLALHE;2009;538
ATDDBOQMQOGYSUU;GGVMTOHPJPYWIUXKIGPWPLHOVEQ;1999;892
ATEIGLKKBJTTPNNOWCDVEYLIEDKNS;EMUZTGQGFUMEKBFFGKYTUFBJXNSZMVPSXGF;1991;149
ATHTLBLLHGLZHEDJNTECBHRHANTYEHFNAXRFQU;KWOPITHEALEURRSSOIUEUVVYNFSAZPCXBU;1998;50
ATMJPZDB;BYTZCBQFCBNIHNBRYJP;1975;862
ATPDWATHVNEAGAJANQMGZXPZQPVUHZNMTPYCDCVSF;JMAHPMGFVESROUTBVVZIZSSBAFZWJJKEQPJXOHEPUZJTU;2011;505
ATQXIQOUZADHZYNDZFTWPURTBUCWPXHTI;JLYAONKOPWWJDHFVXAXBBRK;1971;393
ATYXPRKRRRDUDJHTQQCZOWBEOOOIHNZ;EKHYRIUHONURFERQMDVMI;1992;877
AUAJHOOQNBEQYQBUHMLIOZDOWTELKE;YXBRSXDXMGKKJON;1993;412
AUEDDNBCKTXPCZTCZOTUWXYAULUJWB;DUYEGKPPSGFOBJDKTYBPMDYYSEPLXETRVYNVSXQPTOU;2015;381
AUIFYTJUXOPZWHPWHQUIPMKVRBDBQMHEBXFOJZXKYXIVNKXQSN;MOIDGZZRGCOXBFDKFGPOYS;2016;624
AULQSPEAITVYTZIVOWTLQILTAKDHTNMQF;AKLGIHJSL;1997;172
AUMDYBRDWEYZCEU;BSBG;1991;745
AUSD;QCUPIIPUROILSVWKJPWQ;2011;85
AUSHRGSCQYLBEMMRLVASRLLMDEBLQKHPVGOJ;NVTPDGEMHGPDAPXJLQTBJVYDCMHZTIXJKHRVOUIQHTUQ;1976;683
AUTBWNHNIZUMPNFNHPIDYQJUGWZHYEGD;EBHFCSWYWPDFAOZMLRYQK;2010;551
AVBGFHGHPRFQDSVHOBQTCVZSNKBFNCEKWKFFDHJPMDFUSY;NRZKG;2007;948
AVKFDHGREOINZUFQSYOFYANDUI;DCYN;1999;342
AVLODSGWMDXKIVCNLOALZIOSZIZTRDANOGYBZNLMPBODACN;K;2012;13
AVMYCBMHODWUKDRGPTWCXZFMIDLLXCOVLETFXG;USKZWCMT;2019;526
AVNFOTCHDPGEUGEDDCFNPRRKIEFJECXPF;RCATHPAMTEQIFUFYQCOLIYSBXCFOUONQTJTNGXKJKPCLP;1992;202
AVPBEMQZTCAAMQELQUHLHJSERROGSGMBJAIMVGK;ZWPLZULRYJRZGWVRMAECMZNSBO;2007;412
AWBDQYHN;XAIKFNKFMUIZTBRYNGAZVPHVTLXDOVATPGUGBEOARVBWYWGKWH;2016;546
AWDBL;QKFVIBSCKVMZPW;1979;797
AWTLUHHUIYBWPRZWDYBIFDZIPJZVRJCTXPSWJQZDWY;GAPCYKACVCACFRUKWLMXNRGWZRPIGRQNMZPWAMGGA;2006;305
AWVC;GTGNXITTWTIQSVHWMERPUEYHZJQNROBCMQORNAXVU;1991;24
AWYDWSLJVGBOJXZIWTSTPBLKAWFCCMYVUDFVDOOVWVCQVDF;NQDIHDJE;2008;197
AXABHZDCEJUIW;OWHSVPYTWZNAODMFDSJWUPMEBNHYUIPA;2013;375
AXAD;BMEDEAIBASDS;2019;415
AXCSYHNKHBIBEV;XPJGYGEOUZGCNHOFZQHIYNHVFQZRWXGOVORUBTFUTK;1988;10
AXFVPBMVPZGMQJMTGVE;VTDTZDHTOWZRCFSEFBFETAPMHEAARSGUTTXWHYJTANBIPA;1978;465
AXGRYPONIBRSYHIVDFCJI;IBPPZKZLDJMKGDBQRTXZZEBHJZ;1981;836
AXHUWNBKFIHXUBTNWMCVO;JPOR;1971;640
AXIIXBYGRDUVMKYZFXUCMZRZPYTA;ZKOQRUZMDR;2002;597
AXNDYEHUJPHUOIBZDQMCCCZYOOFIXUXLUVHLTQFIECCVZR;ODJZOIQYJURRPSPKTWOKNRWSKZNITMOTVF;1987;74
AXQLWGCAGDSQMCLUTHEFAHSVOYRW;JADTUJOXEOQAMUBXRAWDNOFQXAUNLGICBHCJQLT;1981;418
AXURQI;RRFYPRVSQRVTSST;1980;393
AYEGXVUAYQ;RDRAJZMTOJUDPQHKLDPW;2005;88
AYFSJHIJJZNBYXC;AO;1997;810
AYYVFXACXAROFYJRMYBOXVOA;POAPQVKYLDAGKZ;2002;126
AYZBDDODNTEDUTOJELL;DXEFGXFJCIDCCFKOPEBZWCCIYCL;1997;300
AZJRKVDOXELCMMSWEBSTJRYHIXPCDXFBJHNTUVGHYMXBDDK;IJMKKUHSRFPDRLXRAMUAQNVM;1987;194
AZPYJXXDHL;KODWBVGQOSXINKUQUBCODHEOAFSEIAVEMDCFHXUKS;2006;784
AZQWQIGDSOBPYCII;YKSCQTFSAPMXSLX;1980;581
AZWDYQQTBNUSXCGNGLBEEEXFRZHFYJCDSPZWIEFZPC;HCEMQVKPORJSVPFEIAXYMTMSBWQBDN;1978;151
B;CWCRWXYXDQYVSUCPEIUCSDEDKIACWCLJRTQINVAP;1998;448
B;DUZZKMPRPSWQLPQK;1988;391
B;HQKLRSVHGGUNLEPWMHURAVECUTTMMWVOWOCTYVNYF;2014;255
B;KFLKMOLABBQFDCGHIWQZTGXUNTCCOGJSIMWPPU;1996;545
B;LJAZUINAEVYYATQMEHM;1976;940
B;NUBFESIHMUZJSQBCFYPOBICFGAZY;2018;33
B;ZC;2006;989
BAKDBKGXJTZBGFIDNPNDMGAQJXTV;PAULXTAXFJYMEJPVPBFIS;2001;206
BAKPIBYDCVFICAVBLTPIBXUBCTY;UNPHXCLEZYVHAQDSJBJUXJPZ;1972;741
BAXEAITCLRFLFZO;OXQDHUBKQCYXPVWKGDHOLTKLVGWQZECPQAQ;1992;896
BB;CJQLDBNUPQMLUTOQHMM;2014;984
BB;NEEZAFEDWMQBIJCBG;1981;779
BBAACHHOIWM;BXEPUVPMANPWSTXOFHYBGK;2004;757
BBGYBWZIYIVCVDSSPINOVFGEKFTCEUQM;LYTXTCPHJXVESTGVQHMCMMMYQIGBJV;1970;81
BBMCGQILVSLHFWBVJINMSQAQCHKM;DLD;1993;503
BBPGEZSTMZHMHPJKRMJWWOOMHHJW;CPGDXWOSUOVEOGDAOCJBYHVNPQTEANPBWOGCRFCZ;1971;439
BBPYYSMOIRRCLWMSNGGRHFRPCHKFMGLEOCZXEMRTAMMSYXM;NSNDP;1972;925
BBUVTJKRNPPSJOPOUQNXANEZWYWYYKJWXYGFZAZBMZEZCK;ACKCWXHUOUYJWDDUHPFXBMQBVFBXOOFT;2011;284
BBV;ZUKQRMOXCMZMUQCPVZD;1981;517
BBXNWSGTCIHSMGEMBZHJFBJZIWFDVFFQQBCJQIK;LQYQKITADWAJARUDFKVGQPZEIIKLORVLEJNHZ;1999;294
BCDSACCZGUWLBJJPJVGKRSKTJSRXGJZIEDRLOKVP;UOUPKYUZDUEOIIZBINBKUMYUWLADCASTWQBH;2016;518
BCHMBDXPWPHCPYOZVKDZQYAEXODCGLBTBDGMFKGRHNUVFLN;MRSDO;2007;695
BCML;GSHJOXKTHQKGGYDKLFRVTZGE;1982;722
BCOOSTQDDZFXVEQAYHKECGWBCN;DLTXDPBRHYNGAETGZKTEKALQPPTB;2005;776
BCWTEWRKIJTXCCTJEKVRCOBDSVYJTCFTOQDPQBFE;WPNCQXEVKOTJE;1994;724
BCZCWSCCHCURFQKNWWSXPTT;GOAFEHWUVJDHBOFUMXIOAM;1983;945
BDDVCHZHLP;HIUBSWQT;2001;845
BDHMYSAJNGZXRDRBWWYAJUEQUGC;CPXIKMIVQPNTVLMOGNNKSSCUBNRZMDHUZOKAJR;2007;903
BDKEZXTBYFPPVALCZIBIFYNDESRICUFRPKZVGI;HNDRNYNCPDWJWGOPBLTSM;1993;737
BDLQWSKTNFJJEPAXDWGHCOHRJAIHRDPBKRFCPJZZL;Z;1994;725
BDNZMNXTAH;DRYDJVYQOWOTEUYRCNZABCPTVYZMIBBQ;1972;377
BDRDUBWPUESVPVOTZZNTBJGGSGSWYLXOXPRYFZT;MORVREPYWUGELEDN;1988;971
BDSKZRYJBYZDOWNAKHKISCFQPRMBUWYIXKPMSOPKIHGQQYJPLV;GWINVXIXGQCZSVPTVPLN;1974;799
BDSRNRIOPVRSDRPHMDKLWVWSPACYLZABAXVIGEVNHNNZLK;INQIGHTFAICWUDBGPKIRMVJCJBRSZNIGXARW;2010;759
BDVUDARJGBNTRSUSWZSSO;JSGFPELMAOTMEEMUSOSNNQVHQYODM;2010;810
BDWEZCAWJMCKB;VPPYOCWQPBRHGFKNUGDGHMLCIKLHZFKGWMAGGWBTR;2019;59
BDWYMOGIGFXFJEMXUZZKHCISFNIQ;XCVPVKETAWTGFFVKUN;2003;360
BEMWWPLLGJZBBD;HPHZIVHVRPDUFCHENNZWMDOMUNAQIBCCWS;1970;904
BEPNNHHUPWOZGVPDZTEQYEVFIGHKVAEZBAZD;RRGJVLDZNXSOWRQQOBCTMKZRHSPIJV;1980;968
BEWLAEEQMULAJE;O;1982;4
BEYLOMHQBNTWXBSWJBOZSLXSMBRQFNIVGBHXHOM;QGLBANLKMRXESSTMEPQVUKVEDJFZAVYOL;2010;835
BFDAJBDZRM;GAUJDXJPUQWERKOIUAK;2013;200
BFEUA;RPWQFYLBDSPC;1976;236
BFFBVYJODT;BMAJXDNEOHPNKDBPIKQDNMMOIYADRWMDVAGVQIZFYQAJNWGP;2008;295
