APQCNKLPSMPZNLSDRPUFX;LKRRLBYNXOKBQQTLCXJOUGH;1993;741
APVVZOQLBPCIMQAIQCSAYDWJBAFBQXEUXFPA;WYRHMUEEWKOHDKZH;1998;48
AQUHCBZKJVXOTTDFFKGCOVFPIRWE;JBHCPEESPPVQPSIJJLAEPAIBUZVFKUQIFAF;1984;686
AQVNOTVMVAXDYLCBKWHPL;MPYMDZUBGVQIAEGSYSJKZLMBRLPYZNLOSLRQHMMJVRWJSLM;2005;99
ARCJPDCDPLFTIQRZ;UROWZSYSGCRWTSWNNBNTRFMBNWGSCJXXFPMTBOYUP;1979;260
ARZDHQHQFNABEFBJPSXHRKCQPDRWKGCGDZZMMRIRRKWEJIELHY;QMATPJGCFSNLXSTDZMTSIKOCBLWNXPTWALIO;2006;132
ASWLFKNZWSKJMKUHMIFIQUFHEKTXPNXIKNEHDNAOKZPBWCTR;ORSAUZAGYVPPUAQNXTVBPMNDNWLSNKPMMOOPFC;2002;415
ASZMNMKCZWFFSMVKRXJUNVTOHZOYVIZCSFHGPQYVGMPOYPLJZ;BCW;2012;431
ATSWHJGDSCKJWXOKCQUMVDMWQC;LNHSGLB;1982;709
AUCLTZWSXZIMWDLHFECVIFLJZUSPROLQKNJX;GQLAKDKNFAOYZQRQIVMEDBURFWKBKRDXWPWE;2019;348
AVM;VLPOCLUPOMZBAOYDUKIEAIVCDFJSANKJCPYK;2019;590
AVQLNRDFDJXGDZQWMOE;RQSMRGQCOVJRFGTQTQGNENLQFXISDTMQOLMMGJ;1990;193
AVYPPUKVGDFBWMNGMKGAZEKPVVWGACZVJP;YJBQWVWENKRXABRFZZRNPUXZ;2001;747
AXENTCGBDBDLCYYLLFAQ;CLBRSVXRHFPV;1981;687
AXIUSXHARYEVOZNQGQB;ORJBEZAWPYZAUDWUXQLDJWJRIQAQSJRQJG;1993;442
AXVUFYQYPCHHGFMIZRCKLYHBPJJ;PINOQLUIBJGNQQLFEWIOAMGMRCEM;1993;116
AYFYFWUUZWLCJHFABT;QVGABSFQGBTBFGOAZHNPSCOLNPORDLDKENOQQYAAVWGNRJOMAA;1993;292
AYLAIXNQZLQYRBQDTWJFHCFXPFD;LIODQLNOOJGQGQHTCZGABUILSDFPTQUHWPMG;2012;172
AZSKYPPHQLHEQDHTFN;MGGIAADJPRPSOXWHVQGIPTPORXQWQFKDIKHU;2011;854
B;RRUEGFVQNQDDCMIVCV;2001;303
BADJPIRNBZAXRRZKG;NYNIIRJMAC;2010;688
BAHJQRDPPVTIZCOSKRXIX;PVAGR;2010;180
BARHCCLCEIEMKYDADRQ;IHIBIGDVYYNMPNEHZLFBJRUWL;1989;351
BAWNKXDUGWMQWHFRIWQQM;QVA;2012;704
BDIXIRMSYIBOKGWJDDMMGKTB;GXZTETGYCGBCJMUDPMFXSVDAQBGV;2016;138
BEHQYPHWI;NEJPNULELOFVJAQMIOEHDYWIAZ;1988;511
BEMRUUTPAPWQQCILUGGLCUVQSFXJFCTKVBUWWRMTA;WOSQEGZQAFQVQEPWNPRQ;1974;583
BEOUHODVZFOTKYRTUFF;PLGYUOIREIQBIZVCUJPLZSMOSKLDGFTIGPQWA;1975;711
BETTFSWVQUFKNACHWZOLTZDWTDADCSJ;GMCHNXLOYMOFLNBRTKVXWKVCOVWDHGKMUNEQLIRRCJCJAGSZKJ;2015;752
BFBVJFSYWCHECCSS;QPHGRADFID;1976;686
BFGCQYXEJHGAHXWJMSKGAPLC;DKXJFLKJWNWWFZINWTXSCJBPAWNHBSKILHSDUDSLMCRFIPQQB;2004;481
BFYFYMBTKNJKSJAQAZUPLLLGLLTWJM;LZXCJKHKMKEUMOREIUHOOZPMLKAQ;2003;99
BGEIDPMVKHOZHKDUCOMLGLTLV;SWBJIOUYMHLZCLTJUDOBFUOIW;1973;32
BGZMOZEQEWLQZOAYVUFR;MUUAJMVOXSJYA;2013;705
BITJLSFRBKDCFGZHQKVQFIFFCOTCDKSGEODAPD;SAVTFIOVUUHNBDULNKHGEXMPPDSD;1981;437
BJYXZUCHPDIZGETSCVHZXXQIRHNYBGLCZVURSLQ;QVF;2007;350
BJZEMERPPGSDKJLMRNTOJQRFS;CPSHPORVJTZOBQQ;1975;606
BLYE;VMVDSKRCQHZPGMDGCPBEOHYXUFRSVRYBFGSDETP;1997;820
BMTLAKERGWKEUPGZXNSUYKSRPQOSFOFJS;ARCHXQJDNEZQAFDSOGORPMUXKEC;1979;43
BMVWTHJSVHBXSEWQYCKWEXZPMIEXGRJX;UGOFLUIOIVOVXMRAWZSWPFNCNFYTMCFVWNRMFZGPZPOLTV;1983;369
BNBHVSEJMVYEBSMJFABGM;CQYVKMHY;1989;6
BNIEHUESBLHLPXNPOYMJEEBHDJHTJ;GLNXHOMKSIGNQHQGXATPXWLDSXUFANNEBAVSPETVUCZJMUTKXZ;1997;712
BOHDYMIGGAVYTLBR;LOLMCGVRUNCMAWFLYQRT;2011;907
BPHNQOMZSJ;PLQQHSVOMDUOJ;1996;619
BPT;ZD;1971;745
BQCOGFIYFSW;PMZWAINLTQUPQTOMOLCBWLHOBSZMWHMCLEKITSIRAGUG;2008;492
BRBYHVJHC;YJZAHNHNOF;1989;148
BRZTBHLNRZ;VFA;2000;787
BSOVEQIEZDTYNGPAOW;XVQVMWRLTOQXGGBJAVNLIH;2006;224
BSVPAH;WOWXRWUPMNXLJ;2015;410
BTNNILKGBNLYWODCJMPGEH;AHXPZWZQARVOSUWMRSWAQBOMS;1992;995
BTTNWNPHDBYTWODCLRJPRSEQWRDWSVY;VXILJVWLLFPNJZYWCPAMEVWTYGFPHIF;2017;838
BWQKFZQRFPQNLLSVZFNGUNDFFGIGJWWSEWMMEWM;PEAYCMJKWEIMIDAJ;2016;50
BXZBFHJNWIPEKPKLAYNDFDKEPQTPOQVYDYCITQAAHAT;GQKIFYC;2008;7
BYIEHHPTCZRQLO;QZGU;1986;466
BZKIQXRIPUOMXPVJMAG;XLHUNWUIPARGJSTSWCHVJIHJXE;1993;566
BZMEHAKCXXZZBF;XHBRJBPXIZPEUNUQOXKKBN;1977;929
BZMXYOSJTEQXWEVVTSHBQDVVWFIDJSMWTBVYAZUW;FQVGCEVGYEFJKNQFYWMRJUQEGWQJAPUTSJ;1993;270
C;JHUC;1987;179
CBGVZFKUAKXJWAOGDIFN;TQD;1992;25
CBHFWQBZKZMZIRKEGFOPR;WGMAYABKAXQHZXBBTTGOFA;2002;833
CCADA;XNSOSHTWIWVNEFPXDWO;1996;195
CDMGZJEIBTERRWDLCECZOTVIWLPFIBYANRAAHOAWOMXZORZG;NBUMVKTIZKXNRSDKQBVAPLUDLBEGDRHPTKWPIGF;1980;664
CFMGBODVJHOXSRPHZAAHAKIVMYPDHDNP;LOSYKCOMIELEF;1991;119
CGUADOVCLQMJV;KVQBICZOXDEJGUBZEJZJHAAGIMLGUWVGVRHDWWEQNLTDWJQSPY;1970;724
CHGYYVBMRQIIFXQL;SKBEBWJH;1998;467
CIGNNPNVJTUBMLDFSTAIEWWRPFHEVWQHDYNHAVKVRLWYLXDXYL;EIDHVJGOOTUNDWWSOJVAGSMPONXNYI;2016;795
CIGRAJYFAAZGAIGRN;FTZRAINJRUUC;2001;405
CIMLMSLEBFIIARGFMUABIZMYQPTHDMZ;VIVOWLZIVLIICZPUSSWAFKENWEM;2000;729
CIZOCKAADALLJREQ;UIKWAFKCOWUUNTFHPKDEYHOKQUWQVWTTHHHUGJZMFEUINIPB;1984;248
CJKCFGQMYHJMJTIMDSPIZHWZIZCYUCEGLMMBGYGFVTQ;WGPRPSEACCXKWVIXVFHQFAWKFDJPYEEVDGGATFIEKIXEYRFCPX;1991;299
CJYKBKPWUXRPRAIOVCWTMVGTGCMG;A;1976;964
CLRYCRKZGXTAWWKKFAEWCNNDLORFLKPDKVXOAKZHDALJAL;SXAWBTVKS;1970;37
CNMMBUUECOCPRXMYHWXPAWUWGUERBYYW;DHLVTPWXUXYCGZDEJAXFBKEIEIZQFURYLLSSCICLNJSTARXZ;1980;378
CNRUJWO;ZMRJDNSQEAFGZFLIKPDSHIGCW;2008;339
CNWGTBRYDWZBJEQHDKUNCUWVFS;NRFIRDOEJOKXZKURSPSMYGXRFXIFY;2011;903
CODFGJJBYQHLHMKDAFWE;FENFALCALWCDGNGNEQCTLGLXTPDKQEVNUT;1982;708
COPHAXRXTNCPMIORROPJGKSKILFLQNVUWAHYOYZAYDIG;XUNUJESSJDYXQMKMQPHKVWOKLKDXAYJSPD;2015;111
COZPBALWAHKTFAUXM;JIT;1996;850
CPBZONNNBXAEVLGLNGWAJTLWGJ;BMOTVWCLUOAHTGPSIWGIZUPAGTXAAIYSJMOZQMXAVYBQFM;1988;352
CPV;MIYIVCQGWAKJRFALITZZKRXSGKJDFQVJLISTARPOPRZJBG;2002;628
CQQBTLVBLHMKHFFFMSGIJSUYIWFTSTNN;JIHZLXQYAPAVIPSHVULJKZRXMZUFGZKRIYVXWCRZGIOZICG;2006;166
CQXYL;TJFRQC;1997;683
CRUPMIBACPJZSNACLMNUQNBD;FNHJZQVOXKUKYL;1976;953
CRXLSHLFTCOVNV;YYUXUWNEZQTTNYVRXUXMRFZULSLDILDWLSLUN;1978;109
CRZSWPQDBDZ;KHAWWTKGUWTZEFPXPBDRXFUTVBUUFJVGZPDF;1987;773
CSHFLDCHTYIWTWKDVSHOJXZTJLAIPRLJO;GAEUITUFSRQM;1995;293
CSODEHCLVOFJAYYIPLZSKPEXGOSLEBHCSTJPTAKNMPYN;AILYKUFWACSTKAGXGHDLLRKFSAUNNBEHJPUYMPEY;1973;649
CSVLBRFQHDDNYMUYUEOWDPEQLAIEJNNTNMOGTEQ;XCVMJJ;1994;796
CTLEG;NCAIKNSUGJQCCASDXDAZCRTVLLKFVTEZAZZC;1996;704
CVIUXOOUIBQOAFCADLPKNHZZHJWJYWVYCPXCXWDFKSMQREKJ;WUQRNKPWVZCVWIWIHLFZKGFRWSYKNAEYYXDDJMWKO;1997;765
CVOMVLEEGLKVBMHKLXESLJQJIBFA;KY;2012;631
CWDOZIQXFUGN;LWNCSSCKJNBHLPOTHAJKIGRUSXEUYQXIYXXPT;2001;880
CWIREGVU;QFJJHWECXFCOESKFKADCHWQSQTXMU;2015;330
CX;QGDEDNHIAVQBQDFQWEP;1991;128
CYTLCLPBQOVISTBOUSLSUUDAVCFLMETZGNOZPJIHVW;XESDZVAFDGIIARKQSPKAVLPNROJGH;1973;969
CZCDSZRFNYPYXZOMWPAZMWEMOGHMBM;XFKACWIXJFJBYNPRXRIGEFTMRYLEGXXEQFIVCOR;2018;885
CZJTQPCHV;JCBPRTJOIHDANM;2006;210
DB;AJYSHMDNHRMOZSYQIVSPJ;2002;63
DGQCIICENKXEAJWUYCAEHKJ;WDXAFEDKBDGEFSOVBKLYISBOEDVYSZXMJJE;1973;941
DGTKYNGKYSHOBTWFQRQVRNCOJFRWHTQSLFNWDLYVC;FLLGQWFWYLOFOIADCJRCJBPKZPGYVBDGIIDTYRQE;2010;789
DHFFBBHWLHLRW;XVUHKYGUPHNH;2006;947
DIIFDJEPE;XWYLZSPBTZSKAWLYEVVOHGPFBPDHBNBMT;1987;194
DJHCMHAZWAWYEDERVTMVRLXZZJWNFWSTJZSEGRKDAERZULK;PEFQLMCDQ;2013;782
DJIFBSYJFGAMBSUKLGWQJGJKNONXHILRKJWL;ZGUJEMFAEBAXTEFYJLOURUNBSXPRKBRCMDM;1983;907
DJOB;JTGRKPFERAYXDZNPGKSDF;1993;503
DJUEEHLFUPHQIMUPMQEQQAUFAKOMYARCAHQXKMUUBJCB;GCHJWYPFGPTQVUYNLZXITRZSNLPUDQGAG;2017;595
DKCRIWBYAC;XAAKGEQANCPSJMPPFJLANNL;1999;787
DKQSEKIHGXGOVICYKDZHAM;KJPPJORPMVEUGMWHWJE;2009;35
DLFWLVQLA;VNTLIVRAPOLPLSBQAOFZCMAUQWOHBZNLQZTIAVAPZ;2016;983
DLJGTFDXZEGWLANDWHOIZ;JLQULJUJTS;1983;859
DLRUSCTAZTCRRMVAMAOHVTTLSWMLFWNCAYHCDQBTAHIA;NPI;1972;905
DMLCKYAMANWUZBQJ;EZPLQNHXKP;2004;236
DMMADBRRMYZUFWBEC;IHIJDTTCOUHPTXJQSXOORDUUJIDXYMEDE;1981;324
DNGNVWIPJZOQAPAQIR;WUDXUIGIMAQRYBEQ;2019;940
DNXAUYSYSISDEKESOBKGOA;JQBWXLOBPEYJLDAKQIHAOFGGWOYXLMNAR;1983;849
DOBKMHXUQVUBPYJ;RCFFOVYFFKMZ;1970;460
DOGJCGMGHCEMTXOHQLYETXIEBQKDLICAZKAGBYJR;HDXKNQUTGMKNBKVAFRXRRONTLPKXWNTZHGJTILJXVHJQTU;2018;543
DOSQEKHKTTAXNT;URDAWQOLNOISGXGFJIZQJIXIVXKFLPKNHPWQVAUKZHJOLO;1988;232
DOYBVQAURPWEUSEHRPMSZBXBRQ;JENZS;2011;834
DPNIQXYOHGQEWUQPVJUGVZWOJJYUBOHMEZYPG;CVUSXTQPOMWQTOESFXXWRYAOCATPEMFCL;1980;491
DPPVYTNEVABZLQ;APHNRVNTGNRJQMVLWOBUVGHCWSRGCUIKQKEEWFWG;1987;704
DPUDBPPENJC;A;2006;616
DQGIVLQPIRQVWQQUYXPIXQIREUQAMFFSVVNT;K;1993;494
DQORGGNW;ULKTVRNMXSRRLFTNIJLUQISIP;2015;795
DQTRUIQCRQB;GMICVFDNRJIVOASBJFPRRJWPDLPFKQGXQSDVYCJJQ;1997;504
DSFPEVJGMLQTDMQBQPOCWUIYDFQPH;FVOROPIGFEF;1984;487
DSHKGRZV;HBPQKQEXOWYRVHLSUQSPZGGZVJSEYIKIKZOQHZYUZZ;1974;471
DTUASBSUYUPGDOMJHYAPBAQI;SYBVOIPNKJEOJKMJFYZRGCRCEGRCGKIJFTCUZEXPHKTFWQX;2019;693
DTWSYSJRVRWGIX;SMNMALPUSWIBUBAQVOTCAYTBTU;1992;857
DUTKLRYMKITFPKSCXLAZDHE;SZOKCTZKYVYSEJGBRJUDXPPXWAADJI;1975;656
DUUFLAOLTTUGFHRJTDOPVZDZCEEKSIIWSQZIMLLW;EXRWVTREVHHWNXSWK;1993;880
DVDDCHUJTWFTDEMDJCZNVATAMRWEENFNTZI;KLKBNKSVL;2012;75
DVDLRWAMNKYXJSXPFDLZEHBGKVYPXFSMQHI;LQLRCEZJFXCHWDDXONZMNJVLRJXRXWKDUOOERCTEE;2009;974
DVJI;RIVLBXZMFCDLQVGAGFHHFCEBRBCS;1976;138
DWCZFDEFSTNEVIEGHXQGASHPMUGHDVRTRHPNCDIWWU;TIPYYNJDTBGLVWYUZLQZTDSPVMFKUWFZVLNTUF;2005;479
DYBQYOVQAJLITBITVQTPNCMKVZSKKKBKFWXXQRGQC;HWBITZRDJOH;2015;944
DYLTQDSSXXASFPRORXFUAMLJMGXSDHLYYJFQUIIMKVGJT;TRTRC;2008;329
DZPNNGSNXLIQCHKNTGSQKNILGGMZXW;FMTITCUBU;1987;14
DZSOWNNJZAEJMFSBNVGASEPXSJNJJRSJWJBKUAZZGBWDKZ;IYRIHJQNTHKCQQYJABLFZRIXJNTLNBXAAPLONNYJY;1986;81
E;RTMWHKCZZYKV;1993;537
EACNDKUDZXWJZTXCDBJFLEQTSRZZBY;TALNHCIQKQLFUYKCUBNDWGZROYWKSWMXXHKLSJOLKQC;1987;97
EB;AYFRJDVOGXWGZTRAVCLCJLR;1991;819
ECKYJJHDEYOHDHFDQFPQAGBSCTUPPTDAIQOSUXQNE;NRVHOAJBCDINKSWEULBZNKOVEKTALOOVHTBHPFPK;1992;550
ECPPZDHEYGFPYFFNVEPGZKCDUKMYFFDXFHUAEFL;HPSESZZMILUMJDHEJKLRWPUVF;1984;595
ECQFUVLJZDADJSXHMIVKBXPQFVVZNNRCOKMPDCGVMNMKITJGNA;ZLOMFONMIHLFGTAOANSFRFRNVVKOBPLODACOYCLRZCGXUT;2011;600
ECTEXSXRJQNUS;ETVYEYAQJALZDBDRFWQEAUZHZQUEJGOLKMUTJBYXJ;1976;493
EGCGHPGFJDMOQSJQZMWPLKJLVSBAZAUAMUFG;LAGDKTUCGPEEKQBTQVXBYSVKDGGLFYDYGNCRCSHBPLPFMMMQW;1985;445
EIIA;BOHMFVCDMSRYYZVYTFOKQZVHKGIQU;2007;671
EJZSGTXTCXGTKIIJVIIFRVSVEEQKV;SIYNCCMPVTBIDAMDRWWLG;1981;703
EJZVWUTHMXNXPVMJICIXRORMRGAZFSMMXHNKYKAZS;VOJZOFAQICFNWKWWRXLZV;1995;6
EKBUZEWNOSZAJZXXNEVPUIKXFVFTCYPGZY;LMKNANRZPZUVEJIEWS;1984;69
EKFXPQQXMYNTPIOTQCVGYSUYOUSEYSAQNRYWNTTRYDL;NGHUUELFXMGEZQDNGRTNPKGGIWPZYOKLM;1991;601
EKKNLSCTWPOPABJPLIWZKBNDGPZBBX;JCWYVEFLCLGTEOSBNBFVUTGHC;1982;602
ELHBBSHCSPIAPOLBJXPDCYXQFILRAQIGIZ;PEXJDA;1983;604
EMKIMIPECEHLBTMBWNKDXYMECLSSHVKMYWJXESHOIH;UTSNUWJPPGDEEBJGSDYFOECQQN;2019;463
EMSSSQMIVPBYWESONNVULTKJJ;LOIVODQISBZIMRYRKECDQZL;2013;875
ENMUUUAQSPNZZOAQWTFVJHQEOTZMW;ZPRSSSBDIASQZQAQQDBQKWPYYVXRYXBQOX;2017;87
ENVAWRKNVPJTJRTAGCGIJUKLYIPDDLJRNGLNVZTFKWSWWOL;JUQFRXRO;1983;565
EOAZUWWCIOIKSYURGDLFIBULCNVTYJQYOSQYVPB;WMOMZRDLHZAVQIGWTAJUVZNHSTSL;2009;859
EOFVVFLLOLKGCLSSTZDORSGMSBFUKIEYEGBKQSNLGAFNG;XOBBQSBQHHZMCXTFHQQKTNSFGLVOMNMVPZABVRFIEPWH;2001;108
EONIYVQVURDIAQMSRTFGWTP;YUWKZEBCJAEDSBVQQIJQLGJYCJPKPXFL;1972;885
EOUYXPTETFGGPV;FKBRGEHPPKDLMWP;1976;657
EPZUPVFLFDQGDJ;GLW;2019;567
EQDOHSPJDGVLZMJBMWEOILEJRPKSBXEES;DD;1996;974
ERCHTQDNLYWPYV;ZLVZTAWFOVJKFEOXKYKDAOBDCDSZGCOVKQSNHGCGBAIOSRK;2016;737
ESUNOAOETEWLCSQVBECRH;G;1977;266
ESWDVSGRSRFMOAYIBEVVAPMHEFFGHVEEYSU;XCCDCKFJI;2004;84
ETE;ZVYFYTBAYPVNZTXYQLUPCYLVT;1993;73
ETONBSFIQPQNADPWZGWXNWEMGIZZ;VFVTCDSLMFJMQHSSQBFGDOALYULRZNVMHUYOXZGAAKCHHPP;2001;970
ETSGRZUIGUSNWLYRVFNKKMSDBUHVHFQTDV;HRQBBXAJEFBFHKZBPKAPBSZYSPDAAOXRAOJOTJUFSTURTJHUD;2017;398
EUMCJDQSZRRRUGIMNJ;PYIOWMNLQAEFZSIOTPXJWOC;2005;789
EUXFLGBDWJMHJGUZPEUDDFEIMOZYFRQMFOZISSCC;OVTTLNKZNQDQIAUAPWKCZXRXOPE;1993;895
EVJTFRAMUQGBDNRSMBXRVBTFGLOWFFCTUJTZQWZGGTLBH;WQBHXYEHKTUSDGZXLAEYKEXQGQ;2000;497
EVUCBWLNZTKVZCGKMIJOOHMZI;MKLLDFITZUYHGFTRMOMXUSZATFXKPAFHZDVXVO;2013;983
EVZSBUHUDVQYIHRISBHFNAEHRKSXQVJNN;AZVNMKUXJXXONSPDT;1973;168
EWDFHQRZTXVWVIBMNWCIMSPXAXTZGYQWGY;X;2004;935
EWURSBVOBDGIQQIMILVPWTYTNBSDBZXDM;FBIZMVBXYUVGMGCBUTUCZJUGOFGWKLEOUXCAT;1983;624
EXRUOJKKNCDOYJJHGFNJBBUAQKY;TRWCCYKKSUB;1999;603
EYRQQNBUCWXGLPXXRUUQETPXOEBJNRZODFAFPCS;SCFYKPVYLKUFCEJDBNIJJYCJNPPSAVNSE;1989;472
EYVFNXOUYHREWGQVDALKCMPXRHHGNGPWFGHMPZVQFLD;LOCWZ;1972;107
EZOHMIUR;COLINEIYTYMRJSCYOEIVDYHPHLJZ;1992;515
FBWPANFHDWHPQAFIPCFHVTHCRQRXRPFKCT;BDQXQKRFQNDQZSBXRCBWFBRWDQERIM;1989;507
FD;KRVKCOFDGBBGPDOXJUUYYCKI;2017;776
FDTEQXLJRIVVDAXBQVMTMCFWE;AHKUOCHSZCLVGSHYTBYUQQDIW;1994;689
FEFUEOLCPLGXCXNIHOALPEKOX;AAXIJMOMDSVNX;1979;149
FEMEXIYCXRQPWPWJFFWXV;QGDHZBBQZHCUIFVWACZ;2015;278
FESOYKMVAYQBNKSTMDEFRMTWKYLNONC;KEKGERQQLY;1988;174
FFRBNILHEGXYDJDRJCDZWJVKPZNMQCDCQWRHVPTMH;QZRGTMTUHNZBU;2014;557
FGGCGWALDEPYBNZAHQBWCCEAAPAHVSYPOHFWS;ERHSDUNASPWLBLYZFUVRVEEVLJSTOQELZXMJUQVJ;2004;101
FICQBEBAZKLEEWJYNEZRXDMFQYWOHWHRGVTZ;AY;1982;67
FIEJRQNRNAZCRFHPBJM;HSKGEXLEVGXNYDQVTYJSLLQKEHTLIAUYICCQD;1970;290
FINJDKNESMNIBVBSMAUYODGFPQ;BBNAIUBKHGVBJEFUYXFADZ;2008;925
FJCANGXFAVFXPMKRCGBRRCYENZNQAOXBGWXYG;MSMQHJAGBCCVDEVHGCPPMSJCCGRFTCZJ;1974;106
FKAPACKJHCIFXCRUVSZYYCUGWJFZPAPVEZIWLIJVYSYILPJI;QRTWLSI;1976;878
FKGMO;IIADGBDWDJJDTGPGMFJNSOWAREXGDO;2007;361
FKIXEFKIEE;PYXYHLCMXGCIXVVGBLBTCBFG;2012;971
FKKNAKNHUIFJUUZSFCFMASBBSMT;AVFEPISI;1974;452
FKSTLFTIXOSFBGDWTFKRU;CHIEWELKMNAOSI;1984;336
FLAUCCEFEEHUQTJQWZPHIWOSEWPTCDQTM;OCENYWXGEACXRWEPIIQKXRPVRCFSNUSUWECJJLCXPM;1995;911
FLDTNGGXWCUKSEPTPWMAFFIHWKEMCXZALKHUHNV;RZVMPSTKUCOAXRYDFTI;2000;490
FLDUZAJMTDXUUNGC;FACCWFORKESMUPN;1975;694
FNCY;MERQROSMTJHBNMNYRFABYF;1972;565
FNLSRJLATALHJ;EHXSMACTLGKZBBMRBASRTO;1976;772
FOJSWRQCN;KTNKYTGJPMMGVXJCNJGZUHWQQSLDZC;1977;925
FPDCIP;DBDECJJITPILYPIUUEWRGOBYXJKLUL;2006;559
FQHXRPADWTQCOTVXQZXR;EZWDCJSEQFZVOYOEZIRDEOXIQWFLXLJKQPUYRVDCHMSWMUTW;1971;197
FQMVKCJGQZYCEYMTETUYSWXVFLHIVMSJQBHWWHWPXZT;NDDFW;1999;323
FQOGQPEZTERLL;QUNOXVIFPYEHMJRKHHFVU;2011;652
FRKVBEMWYTFJYNQMGZAGBKWEKKOUXDCYNKHTOSFYTLUC;TLZQFLJNWKXGKFYLNUKBIYSPLKHJUCFUWOHZVPHJBJYOVDLN;2018;111
FRPGARLFSYMBWVGSNOLENVOVJBZGCHSLZNLQGOBAYBNFDEMQRM;JBDXFDQOVWUXPKAE;1978;435
FRUTYZGZRBJLQFVTHFRNZJBMQLGV;DQSDUIJQOEAAPVZOUCFHCXTNGRDSJUMHXCUIDMGOR;1976;848
FSRCBDZDFBEOSTFVSKREBTLJHZ;MTFBOURZHMF;2010;57
FSZXQGHVJXVZGLYVBAHMXCZYQITYBDWRX;XTZDMDKMGBWAMMIGCOJPZRINQEZTGRADNNHKSEMTVYINF;1975;6
FT;NXABRLLATTOLJJBD;1986;951
FTANJKLDQJXZQ;LKSDGISXCBWGSPBAUSADBLYXBEDCKMJCPGKYSSKCHXH;1983;197
FTWAYPDRGQJHJAZOBJIIZNDYQTOLD;LPBPQBPTLKFEAPNDIPTWRLZKCSQPHMSFYIYXHQIWM;1989;953
FWHAKVGNJUBSNPGZJRBDMIZUFRNOFTJRQ;FEKCUEEHHOVMIJBDZCQOHAMBCGSCZAEUUVOMVYD;1997;806
FWUQBYSRTFWPOYQEDIUMVEFMNSGXCZRDUUNAQXKFXIN;ZGGFKOQREZGCTQIQOFQFQTS;2009;733
FWVACGTXYQQIQQYDFDCVOFMAFZDNTOSDJKI;QDFP;2016;800
FYZTQSCJXKOEGVWQCVHOKYNPLWKFJ;NLOTQQWSXMNUIYXDHQJJNBPNNJJVLTLQWCJPIHLFIALI;2000;603
