ACWCFCUMQED;XUDTLMLGFQLLCZYDNMQEDQZJLLLLACPPLDMBFODNN;2019;332
ACWKVQUWACQDJLRVCDGERWG;OZ;1995;818
ACWLXDJVUHMYHFYIDWCKMFWRKQXCYKZZIUXGGKNUXLO;YOSPDQDUUAUDUKDUEGOLMZKMMP;2007;894
ACWTBRQGKPVMCECSIKRVU;PNRGLOSLZLPQQZJOSRIRHYYPLJ;1980;290
ADACPYDFSCCCIYMZRAESDH;NDHGFJLHLNDCK;2001;926
ADBPHEQKXXDMFRAPQNHAFVSVUZOGZEXPMKPSWL;BASBNTAJBGOYRKRYQVGQQYBPBHKVZBFSV;1990;132
ADBYSLSISYOF;UJWDWNYCLB;1992;286
ADDFGKEIWQZVFZOUZAQYBGUFYFHMEBAPVPGCYQYKNERJQT;WWOHRQIMKGHGVAVR;2008;879
ADGWQJUTGQHLDUJ;NGREZNUWWMRQMBXWAMYLXYKDWOHSPOPFIFLXULBPXRXHO;1979;681
ADHQGJXVEGHJVRSVKNEVJSMQZONKXZERYDFOQ;IKCCIPZOMPKUTDXBLYRQPOOIAHWE;1992;748
ADJIARMRWCOEXTLRUPWVYTGCPZRSXIRLZSCPFWMDGSGDB;ZOTLYSXYLJNURWRZJYXNMEL;2017;503
ADNOBPVMDQLJYMMPJDSSQAPBTVUWTUYTITNDOQSXSBRXA;ZSGVZUZXNVZGVWXLNXFMATOFOOPWHO;2019;95
ADTVXITUILYSRVPGHRWSH;FIQFDZMVXJXDGAGBCZNWXKWNJKPBFMHKSF;2006;701
ADUDLLHKBBBGLLLTXZVHNYKRWPQFEMJLGRAHQYKTGZUVKJYY;TAOGUDIQHCGJQMMBMEBWABDJKTUJFOWLR;2011;258
ADUDWHEINYLFOCRQGOZISDVQPKJCLNVYPELJORBZKJIUQEX;LSPEAQOSCFGGRIWORACCQZUEPAIQSNBVIUDEYDVWSNWIXN;1985;546
ADULBYITJFPOMHGISPVUGLZYNSRGHMEQFRUQEYQAAA;ACFLOXATGUNZIMSEUPAMEVBXBO;1995;382
ADUPYGW;VRSRJMJJKNOYIEOGKISPAPRCFDNNPNNNCKISFTUVV;1979;561
ADVHZEAHMUYWUZSHSHZQORVLACXQDGGHJXJXWIV;GDFONCIGWRKDTJBCRNXDWWKCQLNUNQDBWIXKF;2018;917
ADXGNUJWLMTGGAXMPXBWXOKRIKDZTKHJG;QXDMLKLPHXKXGIKNXGASUOIFQZHV;2008;591
ADY;UIZIEUDJOYEYNJJVPFEIKJOAXMFIKW;1988;536
ADZOONZSZBFVVJYLHYHYQOFMGJNPNCZRN;IGTLNULBWEFVAXIPIWDCDBQFFVGHKKHTRRIFUFCWUN;2003;589
AE;STCQNUG;2000;380
AEACISHRZKJML;TAEPYJRTBP;1982;402
AEBVFXITOHFRKSHARMNJXSDXSPDQXQXZMUK;QOEIUNVLQMFFOOVJSYZYHYWZADKJAPBDWOGISMW;1985;792
AEBVHUZUKPQDLISVSUOBATBYXLUCIQFORBCPPYUOJSSBX;IE;1984;449
AECVGDYPHVWERKXOVBTZZLARUZROKRCWB;EUETIZNIIFFTPZKYNDRHWHAAXASWUSJNUUISWRBQGIQAVIUUX;2013;286
AEGVEOGEBHSRMZHHZOLGVSXJZJBUDAFODXJV;MVIKTQZMHTBSRIVSRWWMJGMQEXHLVDGJQIQTEHVRCOMMLQPH;1979;917
AEJPBSRVFXUBSSVXOLLTCDPOUQDYOFHDHYXOAUOUHVLSYHN;T;1990;393
AEKKUARMSKFFKWZJXEASEWNVSMY;NGOUOYZSXCYYWWJACNTSYRUEMZTTLMFZVZVNM;1988;104
AELFFZPMSZETAEHGSADFLVTNJMJJFWYCAHTTNYJZFSSKK;GLAPSB;1977;700
AELIGDFSDXBVOEPNQESAUADSO;KAOECBLGDIYHEJNUCKEOIZHBMS;1978;136
AEMNQQZOASETRZHJGICNHQXG;NGDRAF;1995;889
AENTXAPUMDIHKGNOGBJJAJFXMJQDPAUCCEOIVLG;SCGZRUNTIPBYJKKSFQOBLB;2013;704
AEPUURIOPBUFWAFXYYGNOJPHDUWIAZJYNDCTJKQGSUODFOWAF;HZNDHKXVQGVDHKNOGESKTPRRGQSHFAG;1992;5
AEQLTJRLMJGGNHKET;XJIZCYWUPUUXIYYKBCNUWKX;2002;669
AEQXGYNC;LSRFMFH;2015;238
AESAPUYEWISHICLFMATJIXSCSQXTCIZJSNLPHUKTRAEDOWTQ;XVUZHXPJBVWQIRFVWUVQXDWZKEAZAOVIIEFNJ;1997;403
AEUXTKGWKUAJOICVLUEXKNIJU;LFKBOJPDZEGPOSHHNBAHHUGKSSEQOOUBZLAQWNEQGDDOEO;2019;944
AEVZPBUKKTNYAWVCJGFTIWUMLRKBRYCDPKGGEX;LWRNLCTDHRTZSQYWRRBQAX;1971;793
AEWXWYKLWWIVQCZCNNZ;BRHTTBWFAWPANP;2003;121
AEWZQWEHQXQQYOELCMQFGMLFBXCQHZMDCFXKMCPJ;VWVAVKUXAOJFTKBNNYTGSZMIGVNMNWNEZMCOPPRLN;1977;822
AEYDXAFWDZMVMAPMIMJWHJAIZRRJGONZEDBXTYLEINPJKRL;JSFKAJCHSNKXPJXVVRKGZXAOSUDVNKOHZBELVUYFKOOBH;2015;517
AF;P;1988;894
AFAE;MTVYAALTWITIAGJGUEAOJBDRVQCLEJXJVPTP;1975;398
AFBFFKUAOSPIWNZJOQPEV;PGLKCFLWMYNZQFNGXRPRRCFYNTYYIOYAWN;1997;174
AFFOAXEULQFEQDMWJGFDJPYSJBVQHZGUT;YNMADVHKXJIHBMTHET;2003;893
AFFQAGQYLFXZXGLDDBDOOKTLMVAFYCFZS;IXUTFLRJOBVAJEIVNLLQRASJSOFCWCCSNHTJTLNYXE;1994;532
AFGNQJTRJIXQUWKVAUPQB;DGHOKXJQRNJGEYAGJOFX;1974;443
AFHWAQVTCTMF;EBDAENFNBJLARDDHBOZJMEAMOVMYJL;1972;760
AFQGLW;RSGKZWTOUSQRC;1973;2
AG;QRKCTPHCUDLRTEYKWZ;1974;196
AGEBUXHGVIQSOJHBWZUTJSAZUFCKUASZHMFLP;HFLWG;1991;333
AGEFABBVEZD;JCXRKSGDZJVKVXTAKVPZVTHF;2018;346
AGFMUGJZPPYEROJGUPRZRRLRODXPSNVTOUZPIBKNOGK;BATHQZPUDMRJPACYENKCQ;2012;755
AGG;PMNYRAJJJROVGQITXFVMDBIHGHXLMRWYONFK;1981;465
AGHTGDMF;LAZHJJNEVOCUISXZKRFCVCIZRJTK;2014;257
AGIGHMJUPPDUPJVYUMLFRIGIWOMGVYYOUPVLXNBXITJVP;KHLPHZQVEMKUGLTCVPSZQYPNTBORWEPVGZARSQKYOIAAYPEF;2005;42
AGOYQOTUJAGMUZCZKXNHFOAQJPHLZWXECEBPIIFWYWISFQVM;GGCNRSVQCHWIUQNOMQRRFZDLOQYEZGJTVVSMGSAB;2013;668
AGR;YRWIXYDVIITHNJIYPMGP;2002;836
AGUJXYIXGMPTFSTCWPXJVKFDWLRKLMFYVRPSM;MVTHNQVVYJJESFYTGYKG;1972;71
AGW;VYBOLISPSQUKTMWWHQHYO;1992;20
AGZCPUQFNZKLT;YOCTSYCBTNYGHLPNXHAWRDKSXLYRFASTBPQMHZAQQA;1997;709
AGZMWKJYXCHHIJOBNPKHLHWBNZLYVCTWROXSXOYMGNHFIPICVN;DIIFJUJXFHDAFTJHNEDURD;1973;748
AHBSXPTQOAAHGWWDDSQOICPUVMNCYHUMPTESNPRMVY;FSZTWAEHSQDOISVTMIZVBZVPRWDNHD;2000;360
AHCNUJVKNYCRMRFKSQKBUGQM;XPWEKTUMUVKIENISZLYKKHOOAUREJB;2014;524
AHFOVHGOOBJNIJUVGZVIDRFVOBJTKGVG;QOPRVUOMAPSTW;1986;868
AHJZLMJQXUBZA;MZGQNVEZAOEWCXTFEYRGDIAJIDFWEANUYIXDBDCHUELRRCIBPJ;2015;137
AHLZLBGVJAJMKZEDEWOPYCBWURSPPB;SSPOTWLHVUCCJJYDXUROIBNROMKWYIRAPORUSDFJSASVPSYRK;1980;867
AHOEIBWDIMXFPBGHVUDA;PVJNFFBBDCPTQCMLVUKWCRZVHZK;1990;12
AHOYAKQF;MQPFROCRRUBFCYKPTIKJTRJQLWVTQMNI;2015;409
AHXCK;PK;2017;552
AHXDYIE;LZKEZGVJWQAFKVVTUPQRXXXSM;2015;398
AICHIQXYJQBRDPHFENEIXOLXZZKXEEVJQL;YOQOZOGKQYZDORASZAGYGRULWZGKGDTCIJYSTYZXHST;1999;526
AIDFKJYVOKYZLZSCYDK;ADUYU;2010;101
AIDHMPVLOZOINMQOLBUNWCDZLOJJNQJLVIFIQHIFWL;M;2008;439
AIEBUFNOJSLQ;YWVTGCFEZKFHYQNWYOJYIOYXXSOVIFOLTTRKPSUNCQQRC;1998;898
AIFEUVA;OK;1997;173
AIJZPCPANBIGJHOCPWRVZZHVXWYUUIUWNMLSZXIQTCMHNOF;EABZWDNTAKA;1970;50
AIKLYZZFCOJUPUIJHTBJYCTNCFFWFSBFBQNDYGRMETFTRAH;MFUKBKPQSCGHKTSGIBAOY;1976;923
AIKYAUHIMYWDRTVIMMRPSPGRMKINIUHDWYMCTIXPDFK;GTCTVGOVNPJPUXDONDMWFAECCPHMKGCHX;2008;161
AILSUBNUMLLVNIPGTXSUDMTRZKQLLHEDWJALYWBGFT;UQZUWWHKKWEIADFVDGYSLDSMFPEIGGHLDGIZHFOLOJUUZBH;1971;557
AIPQGBDDGJJQBEGIGPDNDTBOVELKIWQYQKNXETWRF;BUXVWZYTVMGKKMKGAPFRPFZIIWIDDHWU;1974;891
AIQPLQT;MGISHRWVIMRXTDCTOOWBDHMDWTCDLLOGWMH;2002;678
AITPTVDSJWLEIIDJVQWKCRSXUWEOUBPUWLF;VKEUXUEVMJEEAYGSKUSGDMBNDSFRYLSOBC;2007;809
AIWFUIXJWLFPFYVVO;SFWOLPLDXIXMPDSWYZPROZGTIATYQZCMDD;1979;976
AIYEWUPKIZCPNXQZYGYDFBZJVSOEBXOFNHYUXLIZTPAO;CGBEESSJCMLPYIBUBLFPJXYEMCDZQS;2012;714
AIZCLNQWKQQWEOFISSPICQPKPLYOTXYDTGTVQFUACETKJRTK;MXTEABWKIDSCISNAQNETSV;2011;133
AJBNSCAXNP;NMFQFSFCAYINPIZWQUFJILVWEIFWKMLOOFWMSDLYGHFVXVMU;1971;489
AJBSXDQUHABNMHGQCVCXFZVRFIN;HNEQREVNXTKYNPWMWWBOUZTLFFZSTIUGAUQKMDRPVMNGZG;1980;316
AJDGSTRRDVGKEQHSGHHGECUUKSTFGNNMOSLPFWFVODTENSV;AVHHRVLRAERWEFAPRKKXEYCXZSPGUQMJIWJSMCFH;1996;972
AJFY;VPETCLTDHCNPZHIJNDLPPLQCTMWWNVKSAAIMGOIPVEXS;1995;893
AJGZGSRYEGZAUQAR;AJTAZRYLGEDKBLICDFRRXMBXQPMLSKUHQYGTSHEMABAPKUZYW;2016;530
AJINSOABCELOKVLLBTSLJNLROATLBACFYOJAUDE;DLXIKTMCQYOGYUIXFPLBFXWUHYTZIPBOFGKPVAA;1976;324
AJITLPDLILJHJAXHBMAACJYXETPYXDGOKKYBZ;QDRHDSLKFPQVV;2001;321
AJJRLXXRPEUUCCWDCD;BFLNKKTP;1970;371
AJLXBLMJMMBVMDRUMGJUPKKJSYLCYKYSXQQV;ZUUPGRIVKWTAFSTVZLWADIYPMEWSTQLSI;1980;366
AJM;MFQHLPPM;1985;341
AJMTAEVGUTTMKC;E;1987;118
AJQRFZUYBRLXQUWKMCMVLLXOSRIJX;PCUYQXUHASCXBZLOHLFYCP;1975;860
AJRFWQVLXDCTDBXDQKNCRBMVEMBBJLRDWGYFRDXLIZT;RACJEQRVFHWBVWIHFAYERLCEMHO;2012;418
AJRWHKJDEJCWKOMYBBNOLCFZALKQHCJQIVJKCSOCXCFBMAE;VNSLRRAHZHKSNDQRWOS;1975;119
AJUIWRBLKFFR;KXMTGFMYDXGZCLGIFDWTERRFTJWDWEEUTKOAXKC;1980;434
AJWDRFEFNWFNQPEXAQDYHZEWDVCCNWUAVSHTW;HHLNNCXQ;1976;905
AJWQSHOHXSSPKDDDCZRRKNFYIBGRGAXH;WUQKYTMCVYQLBNNZRCOPIROAJUCCOPPNPIDDHHNKSJMEMMY;1978;442
AJZPKSBHBHAZBRNEZZFOEJB;XCIBDYLFDUHZTEQDBPB;1994;614
AKADZIXNUHIJRFMMNXTMUMZHWNBEPADTVEVCPEIJFCT;VRGPMUXDZVGIPBOYRWTXUYRDJIUAMTBNEMSNTOYW;1991;241
AKBPXIW;IIVCIURWVOKSTOVDMFPSJFBHXIOBY;1992;324
AKBRAYBWLVKNRFUGDRDBSCSVXECYEUDSEJEDSWSKNJMEV;LADRTRJDTNRNDEASWNPEJVORSHHAGRRNUJEVPBB;1991;779
AKFVVAXKWBGDFQSVW;OIACIQHKAQNMT;1977;208
AKISSSMZNNQROPCIXFVXLMSXPAMDFOVW;ZQKRZHNRQDIGKTWURGNRXUNYRICGN;1970;672
AKMJAYGFOUNICVDTNGBOL;PBLGXPONQTEEVQJESIEAUVMELQFWEJQHJDQKPQGDMULFOLA;2007;18
AKNAZLDLZEHSIUAIVGLPTYKUINMV;AQZAAVZJTQGLIPUEKXJDMF;2001;747
AKQYMWMTRA;JTWXBLLSSPVQDFIITXXKBIXVBTSRTXWUBHDKE;1992;672
AKRSXGKVXFQHFJCTQLVPBLJBESPZ;LUVFCLUOZBDJXHUPSTSWIMPDCHSLSOVAGDFTG;2009;685
AKSAOUYYSJCXTRCLDMDQGXYIWQLXZLZOJUJEUEXDJ;GJWMWEVTIRFOQXHJMAKHGEZWF;1979;763
AKTQSHFJQLITCTBTDLAGNIUTP;CGFFXNQHCYRDZIQFVIHXBSQKZXZJQTLZGOYDZ;1983;631
AKTVJTUBCQUZG;GMTSUMQMMXDXIXIDXZMNLWGMFJZSRXNEOPGTVQVBPXV;2014;151
AKZFSKWXNVBAQHIZFVBAMJTCZUCNLTDMJSJXDNLOIM;ILXIDHAAFQBBXGVGULSMCFV;2017;132
ALBFMJFNIPAUTMAWWTBSCN;SIZPHTOSOEEPKMRSQXHWUGVDRVLOHAXRNIGKTZE;2005;295
ALCGROWGP;ADWRQVJMMJJSCQQTKJPFEILCGABPWLIDLROFKXODYJRGUAFHPT;1987;622
ALEFMYFMYOZWRQSTPFWWYNYJFSTLTQERVODVVXEKNQT;SLKRAVDVGEIZEVXKUU;1984;459
ALEICXKTLATYSUKYEXLDLJHZTDR;YFHWIISYAUTEYNBXUCNAUXETLLWXGSZIAPYG;2019;156
ALFCKBOZSSWVPQLWEZXYAK;RFLVTRUIVVTBCIWJSIAIMXFVHRID;1993;827
ALJKSGQRIDOKYMVNWFDKGQOL;YSHYDCCHVZBCRLSUCDDILWBEDMZCNLFCXNSOVFFLORRTH;1993;856
ALJSJIMMZMNRWCNUDFHOGXJSZFPFXQPSCQJBMVZ;WBZKTNYVSTMANFRQUYKQRGGHDXUTAVWGGDVKRAIU;2008;26
ALKKWOABUQUYEXIZNWCTMAHIVWGUBELUMGNITNWBDCSSXEF;DGVNOBDDVYZGQBMADBNHLTDOSILQZE;2005;261
ALKWLMNJGTTRVXJKTCXGDIWJCNSGZVZRJGCWNQMTOMQNVTR;GARSYJCLNZL;2017;838
ALOMALNEKHKDUZYDCDHNWJMIAV;HWXBAZUUHNAHQYDMDAKKGZGRPTCSLTRRB;1984;132
ALOMQPFWNFLVTDOZUGSNKZEYOR;QDM;1982;575
ALPIPBTNNYWODZTPMJSUEVYNFJ;KLJBYM;1989;794
ALPNDUEGCRTUWSZPJJRTIQIXVGIATVNLLMFNZXEBNWQDIDDWX;SSZH;1989;833
ALTK;SYHJGQAGTSGICSVRQTENZCLGFQVUOBAQRVSMSTBP;1990;582
ALTLPIGXLFEYSFNVB;ZQPVSDVR;2005;462
ALUVVJWEPLPTIVFVNGC;UHTYJSOBUXDPUNABZUUMJBZHRKWXN;1977;523
ALWTOUKTHFFCSBKOKWKFMXAIBL;FMMPITQWERLTAIOMN;1992;118
ALXSAGXOXXARZOCDQPVUKDXPNTPDTIHJ;CIPXVQSFZPYHWKPRZDHQYQMVZYIBUZTIWWMCQQDKQSDCPUF;2018;991
AM;WRTPFNTQELODCSBMWKQVLFFYXVFJNSGPSEWMGLC;1971;61
AMFSPSGSIEKNSGRQTCSQRFTQEFKHDXMOFMDOPIAY;XMBMNQDYOCTNZIIMGCSTOQQPMJCVSPCGOO;2004;124
AMGSOWQQKNDGIPFWLWXQWQOZNDEBJPNJSX;DZMHQJKHQOXMREKDANWRSHXZIKUESPWUNXVRYUDSPHZHTFUP;1980;200
AMJWXNYWGVQVN;UZQKAQVRHNXCMSNBKZMYYBUBGHVGBCUSJMPHWJEBKWNGAP;1985;824
AMLRUHPJXGEHYWUUQGGWAAALINCSGPGERCKZXVIRSZRSJZ;PJVNAAIHFGTTVDGUJQIMRXVWZUJGYWMYEKKCI;1990;844
AMPAGJVWPCZIJAUCNSTLZQCJBOTMAZI;RYEUFUSKWGKHJE;2000;579
AMUXRILOXUPFDDYVHKSEAWRQZCPBFVXLJM;CFZETSXRIMXZTSBLLRBRO;1974;750
AMVLWYZLBLAOKNFUTCGSU;CUPULRNKWRHSILRSGUZEAOKNXTTEAU;1988;590
AMZZNHFZVHBO;KNZSTHQKPBZOXMZCYCZFIEICHIVJHZJMQGBWCGJZSREXJCNF;2014;29
ANATGAZF;QOYEXVVNLJRBRSOALDFCJYUCIRANKLDJLSSPQSOWAKUD;2002;739
ANDW;BYHTOROUCHUFCQT;1976;878
ANFRRZZXQSNSNNIMCAQYDSXJYCQMNHPYBVFQFT;BEFRWAFPPNZMZITXGJNG;1995;76
ANHBNZQB;JAEIRLADAQYDTTHISIZOXUXUKIOPDQWZAETMPSNZZQZEFY;1990;734
ANJUDOFHUJMHMC;CORSFYKXFUOMJXQNNQGPDBLFQXWWQAYQIHCWS;2019;994
ANJVQNZIGFBWRWYJXHOQCBJ;SWTZDBEVPOKVXGEWVQWCMASUSVUABVEWIONSPHLZ;2018;258
ANOCCSUWBDRFYOUQUHVSMZUREJSAGKKULPKTDDSATSGAUT;OHPMRSBSAZVPYEXDJTTRCSABPTYEUPDHMARANOAJN;2019;864
ANTCJSOCOGICBXUBPOSBGJPORAOBJFJYMIHKVKGPBBQHBSE;GSUHSI;2002;920
ANU;PMTBYDQAIRAERGZAP;1991;357
ANUNFRHALSTNBVC;SKIRMIMZDXDPBXGYPGEUZMN;2014;733
ANWCIDIZHCJEYSYIENMTML;DOIEGMRAFNDGMUSRJOQTNSNFDLIIAOV;1974;741
ANY;LJBKATRSQIHUNUZAXKJAUMBNJS;1998;541
ANYOASDPUAGQQAWVOUIPHAMVLCENEKIEKFLTOJUPKPKKDSXEIB;QABXSNMBDGWZGLFBYHHZTSMPINCMUVDFNDNIZAEIXISTV;1977;494
ANYUJITPNHHORULVKVMDNOYKTCIBPT;ZBUSNTBHTLYWUZDNQOC;1986;359
AOAPJQSJCZYVMIAEWYPNCXZHKEFCYEIPTMSAUWVKILYJZTB;FOOBTBXXXOYIVBXUIMDVFUQDCVOIDTPYDOAYYIWJPTXE;2009;325
AOBEEHINKWTVDRPHXZMWEOOUXNJNUQSNNHLTUFNMOEXM;IJIYKIBVTTBOUPZQXEFQKYECFFB;1992;134
AOBREEUNAHWOOYHGSCSBWVPHCJQCE;NOMCUVYAUAMVOQRNSCTSSPRNKNJKQFBUFAPUTCVPQLVSXT;1978;269
AOCMVLRLONKOMAJOTJKOCOLKKHWNTF;DFMWHOJJUJQIKHQVCGLVBWWKMEBFGALJYJOGMLBUKUI;1991;49
AOFOZQWSVNKQQIPNBGUPBAJWEYEMUYOXJDH;UEUOUTTJKFRBIEAAWTKPRJDAAPQGJLBOQRQKSLUVLSARDNUWPL;2010;510
AOGAFNXCKZMVCAGRACKEUGDNKKSJE;RYLBYNAONLWOUVTJJEUXQAZSWFGMAWNYUCIJVGSXGCSI;1988;716
AOGJNYRXZHDUNGYTCANMUQRMKLIGOTENMSMBDGQMLJSGFWZ;UGLGMTCGPOFLRNTSJRQECVGLQLEQNYQTROTKQFQNVTVTAECRWF;2014;254
AOKBGDZQXVPQKGYUDYLBBBHGVNPHXTP;BSCWBRIUPOAI;2007;389
AOKHOZFBLSXRXHJMNLRSEUEWVHBTLYWKGWNZXBDYB;AXMACBUYFHTOQQQYGGSAVEJXGWTB;1970;962
AOOHFSTLXRWFADJNVDFSCBQXO;YPLZYUGNJSRVZMHVDFTLHKUIUFQJQDOOAOC;2000;207
AOROYQXMPVUFGPBZCPOORZMXTVJFSRTHSJJPKRTBEUFETKIOC;AYUDELEJXQLSLUXVHOQYGPDLDDNBZAIMNYMFBQZXRKZPTYG;1999;745
AOUPZMTEXMZAQBRCKIAMGLFCWUUIJBDHTZKQJEIMG;TXECGUMKOJCKECNHNTGJQJMGPYXKQWYRWZFB;1973;219
AOVBYHSXJZMDWJFPCRXMUTPDPXBJLSDSVXCAYJL;SOCCPMXKJHYABABNDEDMMZPDBQP;2002;759
AOWFKOPWUZWWCCSRYSCLAIBFWYCYTCRTVVLJQMBNJMQDU;DZFPMGQJHDLYEUQ;1989;75
AOXMWQJULXQKMOEMTNBKKCDOYWDWNOSJJKGVPJOT;AMUNHOIKIROR;1981;712
AOYAINFUISMDKJZXXYYSEF;JYLQZNCEDQVKTMPVUNDIIQAWVFMW;1980;4
AOYLCBCCTYZWPNJDUYHWL;NT;1978;229
AOZRKUGYKR;LWFMQQWRTYCZYUNBCODFEUOJPAZJHOSQBDESVVOYQOYVHFKSX;1985;86
AP;UDGQCGXSXEVJVZKSBEKEEICKBTYVOZWGTTFRQFOU;1979;883
APAVCSLUBDEB;ARBEFYWANEQXCKV;1995;432
APAVFQGBW;LHQHMKY;1975;709
APBEUI;SNJNNIITI;1988;97
APDHLEGBKCSBHAGVRUPELWLUUSZDGUAUOUIUKTMQI;YOWREDWIAXJTMWDZIBCVCCLDOIUGQFCEMJHNXELMNUZD;2015;606
APFDHPZCNLPLKCFJJUDMDTDBP;GSHMNOKARV;2010;741
APHFGBEIPJUASMPOPYBG;DBFWZZBWS;2010;935
APHGLUYUREHQFNIXTKQBTIFQDHQJSLDQRTLZDAHYNRIDWRRINM;VKJZ;1999;370
APHWADXZOR;ORKRPEOQWNOLVTPEBUESPYHLXENSPUMBUJCP;1999;430
APLTAHBGQEK;CMOWPVEXYS;2006;876
APMDSWNTGIGPFT;QIJZGINND;1980;47
APNKDSWHJPXCJGGAMMOCBJBFALPQJKAJOOOKK;ACIAHMESXOCZIZTWDXAGRXERGG;1986;257
APNOPXKDAFTBEEPNYNJBJBRCMEKRZXXMZRJJPOQUYREZSU;SBKTKFVXFCUFJMMJQSSOEYGWJMBBWSOEYRMKJHWEMRDEIWZDRH;1996;821
APOABMOUNGUWAMSCDRLOLT;VOPHQYTVNTOOXPYPLW;1995;334
